,,Delivery Date,Fuel Type,Tank #,Building,Gallons,Unit Cost,Cost
,,05/04/2022,LIQUID PROPANE,10,Hatchery,3.50,1.918000,6.71
,,05/06/2022,#2 HEATING OIL,24,Dorr NHM,137.10,5.438490,745.62
,,05/06/2022,LIQUID PROPANE,31,Davis Village,350.60,1.929900,676.62
,,05/06/2022,LIQUID PROPANE,37,Turrets Annex,298.10,1.929900,575.30
,,05/06/2022,LIQUID PROPANE,8,Arts & Sci + Gates,365.60,1.929900,705.57
,,05/06/2022,LIQUID PROPANE,8,Arts & Sci + Gates,378.20,1.929900,729.89
,,05/11/2022,LIQUID PROPANE,25,Davis Center,-39.40,,-44.55
,,05/13/2022,#2 HEATING OIL,21,Davis Center,284.20,5.551470,1577.73
,,05/13/2022,#2 HEATING OIL,3,Seafox,344.10,5.551470,1910.26
,,05/16/2022,#2 HEATING OIL,17,Blair Tyson,423.80,5.594070,2370.77
,,05/19/2022,LIQUID PROPANE,14,171 Beech Hill Road,32.10,1.862500,59.79
,,05/19/2022,LIQUID PROPANE,38,BHF New Greenhouse,93.80,1.862500,174.70
,,05/26/2022,LIQUID PROPANE,32,BHF Farm House,5.80,1.844700,10.70
,,06/01/2022,#2 HEATING OIL,24,Dorr NHM,109.50,4.408100,482.69
,,06/02/2022,#2 HEATING OIL,11,Kaelber,1250.10,4.690940,5864.14
,,06/02/2022,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,84.40,1.877300,158.44
,,06/03/2022,Coastal Biodiesel,4,Cottage,60.80,4.620000,280.90
,,06/03/2022,#2 HEATING OIL,5,Turrets,237.70,4.756040,1130.51
,,06/16/2022,LIQUID PROPANE,38,BHF New Greenhouse,49.20,1.831800,90.12
,,06/30/2022,LIQUID PROPANE,14,171 Beech Hill Road,18.80,1.881100,35.36
,,07/01/2022,#2 HEATING OIL,17,Blair Tyson,608.30,4.287690,2608.20
,,07/14/2022,LIQUID PROPANE,38,BHF New Greenhouse,16.40,1.784500,29.27
,,07/14/2022,Coastal Biodiesel,20,Carriage,27.20,4.120000,112.06
,,08/01/2022,#2 HEATING OIL,24,Dorr NHM,125.60,4.112090,516.48
,,08/09/2022,LIQUID PROPANE,14,171 Beech Hill Road,16.50,1.704600,28.13
,,08/26/2022,#2 HEATING OIL,3,Seafox,323.10,4.395830,1420.29
,,08/26/2022,LIQUID PROPANE,37,Turrets Annex,126.90,1.767600,224.31
,,09/02/2022,SLPP #2 FUEL OIL,17,Blair Tyson,393.10,3.750300,1474.24
,,09/19/2022,SLP LIQ PROPANE,38,BHF New Greenhouse,10.90,1.820700,19.85
,,09/22/2022,SLP LIQ PROPANE,14,171 Beech Hill Road,18.90,1.820700,34.41
,,09/30/2022,SLPP #2 FUEL OIL,24,Dorr NHM,191.60,3.750300,718.56
,,10/03/2022,SLP LIQ PROPANE,9,Pottery Studio,31.40,1.820700,57.17
,,10/04/2022,SLP LIQ PROPANE,31,Davis Village,384.00,1.820700,699.15
,,10/06/2022,SLP LIQ PROPANE,38,BHF New Greenhouse,39.00,1.820700,71.01
,,10/07/2022,SLPP #2 FUEL OIL,17,Blair Tyson,486.00,3.750300,1822.65
,,10/07/2022,SLPP #2 FUEL OIL,21,Davis Center,144.30,3.750300,541.17
,,10/14/2022,SLPP #2 FUEL OIL,3,Seafox,359.30,3.750300,1347.48
,,10/21/2022,SLP LIQ PROPANE,10,Hatchery,39.60,1.820700,72.10
,,10/24/2022,SLPP #2 FUEL OIL,24,Dorr NHM,134.70,3.750300,505.17
,,10/24/2022,SLP LIQ PROPANE,31,Davis Village,322.60,1.820700,587.36
,,10/26/2022,Coastal Biodiesel,4,Cottage,25.30,4.550000,115.12
,,10/27/2022,SLP LIQ PROPANE,38,BHF New Greenhouse,44.40,1.820700,80.84
,,10/31/2022,SLPP #2 FUEL OIL,17,Blair Tyson,438.80,3.750300,1645.63
,,10/31/2022,SLP LIQ PROPANE,31,Davis Village,223.60,1.820700,407.11
,,11/02/2022,SLP LIQ PROPANE,37,Turrets Annex,161.10,1.820700,293.31
,,11/02/2022,SLP LIQ PROPANE,8,Arts & Sci + Gates,898.40,1.820700,1635.72
,,11/03/2022,SLP LIQ PROPANE,14,171 Beech Hill Road,25.80,1.820700,46.97
,,11/04/2022,SLPP #2 FUEL OIL,3,Seafox,225.20,3.750300,844.57
,,11/07/2022,SLPP #2 FUEL OIL,11,Kaelber,1002.70,3.750300,3760.43
,,11/07/2022,SLPP #2 FUEL OIL,11,Kaelber,1055.70,3.750300,3959.19
,,11/07/2022,SLPP #2 FUEL OIL,17,Blair Tyson,80.30,3.750300,301.15
,,11/07/2022,SLPP #2 FUEL OIL,21,Davis Center,119.00,3.750300,446.29
,,11/07/2022,SLPP #2 FUEL OIL,24,Dorr NHM,65.70,3.750300,246.39
,,11/07/2022,SLPP #2 FUEL OIL,5,Turrets,53.30,3.750300,199.89
,,11/16/2022,SLP LIQ PROPANE,31,Davis Village,248.30,1.820700,452.08
,,11/18/2022,SLP LIQ PROPANE,10,Hatchery,23.90,1.820700,43.51
,,11/18/2022,SLPP #2 FUEL OIL,24,Dorr NHM,104.70,3.750300,392.66
,,11/18/2022,SLPP #2 FUEL OIL,3,Seafox,206.50,3.750300,774.44
,,11/21/2022,SLPP #2 FUEL OIL,11,Kaelber,1.20,3.750300,4.50
,,11/21/2022,SLPP #2 FUEL OIL,11,Kaelber,1.50,3.750300,5.63
,,11/21/2022,SLPP #2 FUEL OIL,11,Kaelber,411.00,3.750300,1541.37
,,11/21/2022,SLPP #2 FUEL OIL,17,Blair Tyson,323.40,3.750300,1212.85
,,11/21/2022,SLPP #2 FUEL OIL,21,Davis Center,163.10,3.750300,611.67
,,11/21/2022,SLPP #2 FUEL OIL,5,Turrets,72.00,3.750300,270.02
,,11/23/2022,DYED KEROSENE,26,Witchcliff,223.90,6.503030,1456.03
,,11/28/2022,SLP LIQ PROPANE,7,Kaelber,508.90,1.820700,926.55
,,11/28/2022,SLP LIQ PROPANE,8,Arts & Sci + Gates,1030.50,1.820700,1876.23
,,12/02/2022,SLP LIQ PROPANE,31,Davis Village,234.10,1.820700,426.23
,,12/03/2022,SLPP #2 FUEL OIL,24,Dorr NHM,203.50,3.750300,763.19
,,12/03/2022,SLPP #2 FUEL OIL,3,Seafox,260.80,3.750300,978.08
,,12/07/2022,Coastal Biodiesel,20,Carriage,7.20,3.650000,26.28
,,12/07/2022,SLPP #2 FUEL OIL,17,Blair Tyson,405.00,3.750300,1518.87
,,12/12/2022,SLP LIQ PROPANE,35,B&G,91.90,1.820700,167.32
,,12/12/2022,SLP LIQ PROPANE,37,Turrets Annex,291.40,1.820700,530.55
,,12/14/2022,SLPP #2 FUEL OIL,21,Davis Center,301.20,3.750300,1129.59
,,12/14/2022,SLPP #2 FUEL OIL,24,Dorr NHM,154.70,3.750300,580.17
,,12/14/2022,SLPP #2 FUEL OIL,3,Seafox,234.80,3.750300,880.57
,,12/14/2022,SLP LIQ PROPANE,8,Arts & Sci + Gates,1026.20,1.820700,1868.40
,,12/15/2022,SLP LIQ PROPANE,14,171 Beech Hill Road,18.80,1.820700,34.23
,,12/19/2022,SLPP #2 FUEL OIL,17,Blair Tyson,347.90,3.750300,1304.73
,,12/19/2022,SLPP #2 FUEL OIL,24,Dorr NHM,70.90,3.750300,265.90
,,12/21/2022,DYED KEROSENE,27,Witchcliff Apartments,189.10,4.460250,843.43
,,12/23/2022,SLPP #2 FUEL OIL,5,Turrets,321.10,3.750300,1204.22
,,12/27/2022,DYED KEROSENE,1,Peach House,242.50,4.567450,1107.61
,,12/28/2022,SLP LIQ PROPANE,8,Arts & Sci + Gates,1015.40,1.820700,1848.74
,,12/29/2022,SLPP #2 FUEL OIL,3,Seafox,288.70,3.750300,1082.71
,,12/30/2022,Coastal Biodiesel,4,Cottage,34.00,4.000000,136.00
,,12/30/2022,SLPP #2 FUEL OIL,11,Kaelber,553.30,3.750300,2075.04
,,12/30/2022,SLPP #2 FUEL OIL,17,Blair Tyson,374.10,3.750300,1402.99
,,12/30/2022,SLPP #2 FUEL OIL,21,Davis Center,246.10,3.750300,922.95
,,12/30/2022,SLPP #2 FUEL OIL,24,Dorr NHM,182.60,3.750300,684.80
,,12/30/2022,SLPP #2 FUEL OIL,5,Turrets,98.50,3.750300,369.40
,,01/02/2023,SLP LIQ PROPANE,35,B&G,96.00,1.820700,174.79
,,01/04/2023,SLP LIQ PROPANE,37,Turrets Annex,218.70,1.820700,398.19
,,01/06/2023,Coastal Biodiesel,20,Carriage,3.70,4.000000,14.80
,,01/07/2023,SLP LIQ PROPANE,14,171 Beech Hill Road,15.30,1.820700,27.86
,,01/11/2023,SLPP #2 FUEL OIL,24,Dorr NHM,162.70,3.750300,610.17
,,01/11/2023,SLPP #2 FUEL OIL,3,Seafox,208.80,3.750300,783.06
,,01/12/2023,SLPP #2 FUEL OIL,17,Blair Tyson,177.00,3.750300,663.80
,,01/13/2023,SLP LIQ PROPANE,35,B&G,55.50,1.820700,101.05
,,01/13/2023,SLP LIQ PROPANE,8,Arts & Sci + Gates,1039.30,1.820700,1892.25
,,01/13/2023,SLPP #2 FUEL OIL,21,Davis Center,196.60,3.750300,737.31
,,01/19/2023,SLP LIQ PROPANE,31,Davis Village,214.60,1.820700,390.72
,,01/20/2023,SLPP #2 FUEL OIL,24,Dorr NHM,141.80,3.750300,531.79
,,01/24/2023,SLP LIQ PROPANE,35,B&G,79.90,1.820700,145.47
,,01/24/2023,SLP LIQ PROPANE,37,Turrets Annex,203.00,1.820700,369.60
,,01/24/2023,SLP LIQ PROPANE,9,Pottery Studio,37.40,1.820700,68.09
,,01/25/2023,SLP LIQ PROPANE,10,Hatchery,17.50,1.820700,31.86
,,01/25/2023,SLP LIQ PROPANE,8,Arts & Sci + Gates,1126.50,1.820700,2051.02
,,01/26/2023,SLPP #2 FUEL OIL,17,Blair Tyson,602.80,3.750300,2260.68
,,01/26/2023,SLP LIQ PROPANE,35,B&G,9.70,1.820700,17.66
,,01/26/2023,SLPP #2 FUEL OIL,24,Dorr NHM,106.80,3.750300,400.53
,,01/26/2023,SLPP #2 FUEL OIL,3,Seafox,305.50,3.750300,1145.72
,,01/26/2023,SLPP #2 FUEL OIL,5,Turrets,259.00,3.750300,971.33
,,01/30/2023,SLPP #2 FUEL OIL,21,Davis Center,218.80,3.750300,820.57
,,02/01/2023,DYED KEROSENE,1,Peach House,96.80,5.399580,522.68
,,02/01/2023,SLPP #2 FUEL OIL,17,Blair Tyson,152.50,3.750300,571.92
,,02/01/2023,SLPP #2 FUEL OIL,24,Dorr NHM,102.80,3.750300,385.53
,,02/04/2023,SLP LIQ PROPANE,8,Arts & Sci + Gates,831.80,1.820700,1514.46
,,02/06/2023,SLP LIQ PROPANE,31,Davis Village,205.90,1.820700,374.88
,,02/06/2023,SLP LIQ PROPANE,35,B&G,91.40,1.820700,166.41
,,02/06/2023,SLPP #2 FUEL OIL,24,Dorr NHM,142.30,3.750300,533.67
,,02/06/2023,SLPP #2 FUEL OIL,3,Seafox,235.10,3.750300,881.70
,,02/10/2023,SLPP #2 FUEL OIL,11,Kaelber,800.00,3.750300,3000.24
,,02/16/2023,SLP LIQ PROPANE,14,171 Beech Hill Road,32.90,1.820700,59.90
,,02/17/2023,SLPP #2 FUEL OIL,17,Blair Tyson,66.40,3.750300,249.02
,,02/17/2023,SLP LIQ PROPANE,35,B&G,44.30,1.820700,80.66
,,02/17/2023,SLP LIQ PROPANE,37,Turrets Annex,115.30,1.820700,209.93
,,02/17/2023,SLPP #2 FUEL OIL,24,Dorr NHM,153.80,3.750300,576.80
,,02/22/2023,SLPP #2 FUEL OIL,21,Davis Center,479.60,3.750300,1798.64
,,02/23/2023,SLP LIQ PROPANE,35,B&G,15.00,1.820700,27.31
,,02/23/2023,LIQUID PROPANE,35,B&G,-64.80,1.820700,-117.98
,,02/23/2023,SLP LIQ PROPANE,35,B&G,87.10,1.820700,158.58
,,02/24/2023,SLP LIQ PROPANE,8,Arts & Sci + Gates,1273.80,1.820700,2319.21
,,02/24/2023,LIQUID PROPANE,8,Arts & Sci + Gates,63.50,1.592000,101.09
,,02/24/2023,SLPP #2 FUEL OIL,3,Seafox,340.50,3.750300,1276.98
,,03/01/2023,SLPP #2 FUEL OIL,24,Dorr NHM,145.20,3.750300,544.54
,,03/01/2023,SLPP #2 FUEL OIL,29,Studio 5+6,257.70,3.750300,966.45
,,03/01/2023,SLPP #2 FUEL OIL,5,Turrets,133.50,3.750300,500.67
,,03/03/2023,LIQUID PROPANE,35,B&G,60.80,1.624100,98.75
,,03/06/2023,SLPP #2 FUEL OIL,17,Blair Tyson,342.50,3.750300,1284.48
,,03/10/2023,SLPP #2 FUEL OIL,21,Davis Center,313.60,3.750300,1176.09
,,03/10/2023,LIQUID PROPANE,8,Arts & Sci + Gates,887.80,1.593900,1415.06
,,03/10/2023,SLPP #2 FUEL OIL,3,Seafox,293.20,3.750300,1099.59
,,03/13/2023,SLPP #2 FUEL OIL,24,Dorr NHM,226.50,3.750300,849.44
,,03/14/2023,SLPP #2 FUEL OIL,17,Blair Tyson,577.60,3.750300,2166.17
,,03/14/2023,SLPP #2 FUEL OIL,17,Blair Tyson,169.10,3.750300,634.18
,,03/15/2023,LIQUID PROPANE,35,B&G,72.70,1.529400,111.19
,,03/16/2023,LIQUID PROPANE,31,Davis Village,230.70,1.473200,339.87
,,03/16/2023,LIQUID PROPANE,32,BHF Farm House,10.50,1.473300,15.47
,,03/16/2023,LIQUID PROPANE,37,Turrets Annex,375.90,1.473200,553.78
,,3/21/2023,LIQUID PROPANE,38,BHF New Greenhouse,142.50,1.473900,210.03
,,3/22/2023,SLPP #2 FUEL OIL,3,Seafox,221.20,3.750300,829.57
,,3/22/2023,SLPP #2 FUEL OIL,21,Davis Center,167.90,3.750300,629.68
,,3/22/2023,SLPP #2 FUEL OIL,24,Dorr NHM,133.40,3.750300,500.29
,,3/23/2023,LIQUID PROPANE,8,Arts & Sci + Gates,960.10,1.503600,1443.61
,,3/29/2023,SLPP #2 FUEL OIL,29,Studio 5+6,68.90,3.750300,258.40
,,3/29/2023,SLPP #2 FUEL OIL,24,Dorr NHM,88.00,3.750300,330.03
,,3/30/2023,LIQUID PROPANE,14,171 Beech Hill Road,30.20,1.550700,46.83
,,3/30/2023,LIQUID PROPANE,38,BHF New Greenhouse,130.20,1.550800,201.91
,,3/31/2023,LIQUID PROPANE,35,B&G,46.60,1.548300,72.15
,,3/31/2023,LIQUID PROPANE,37,Turrets Annex,122.90,1.548300,190.29
,,3/31/2023,SLPP #2 FUEL OIL,3,Seafox,141.70,3.750300,531.42
,,04/02/2023,#2 Heating Oil,11,Kaelber,6.70,3.750746,25.13
,,04/02/2023,#2 Heating Oil,11,Kaelber,2568.40,3.545491,9106.24
,,04/03/2023,#2 Heating Oil,5,Turrets,527.10,3.073743,1620.17
,,04/10/2023,#2 Heating Oil,21,Davis Center,237.20,3.092369,733.51
,,04/10/2023,#2 Heating Oil,17,Blair Tyson,204.80,3.092383,633.32
,,04/10/2023,LIQUID PROPANE,8,Arts & Sci + Gates,1075.00,1.581405,1700.01
,,04/14/2023,LIQUID PROPANE,38,BHF New Greenhouse,137.40,1.593304,218.92
,,04/14/2023,#2 Heating Oil,24,Dorr NHM,174.10,3.095922,539.00
,,04/19/2023,#2 Heating Oil,3,Seafox,255.90,3.027784,774.81
,,04/19/2023,LIQUID PROPANE,8,Arts & Sci + Gates,381.90,1.579288,603.13
,,04/19/2023,LIQUID PROPANE,35,B&G,31.30,1.579233,49.43
,,04/27/2023,LIQUID PROPANE,38,BHF New Greenhouse,157.00,1.531783,240.49
,,04/28/2023,#2 Heating Oil,17,Blair Tyson,709.20,2.750367,1950.56
,,05/01/2023,LIQUID PROPANE,31,Davis Village,163.80,1.515507,248.24
,,05/01/2023,#2 Heating Oil,24,Dorr NHM,135.50,2.774982,376.01
,,05/05/2023,LIQUID PROPANE,37,Turrets Annex,171.90,1.320477,226.99
,,05/05/2023,LIQUID PROPANE,31,Davis Village,137.20,1.320481,181.17
,,05/11/2023,LIQUID PROPANE,14,171 Beech Hill Road,26.60,1.356015,36.07
,,05/11/2023,LIQUID PROPANE,38,BHF New Greenhouse,1.10,1.354545,1.49
,,05/11/2023,LIQUID PROPANE,38,BHF New Greenhouse,107.40,1.356238,145.66
,,05/15/2023,LIQUID PROPANE,31,Davis Village,187.40,1.335005,250.18
,,05/15/2023,LIQUID PROPANE,7,Kaelber,355.60,1.335011,474.73
,,05/17/2023,LIQUID PROPANE,9,Pottery Studio,65.10,1.301843,84.75
,,05/19/2023,LIQUID PROPANE,8,Arts & Sci + Gates,960.90,1.300697,1249.84
,,05/19/2023,#2 Heating Oil,21,Davis Center,253.10,2.807072,710.47
,,05/19/2023,#2 Heating Oil,3,Seafox,328.20,2.807069,921.28
,,05/22/2023,LIQUID PROPANE,31,Davis Village,172.90,1.305090,225.65
,,05/23/2023,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,68.40,1.301316,89.01
,,05/23/2023,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,92.40,1.301299,120.24
,,05/24/2023,#2 Heating Oil,5,Turrets,230.40,2.767188,637.56
,,05/24/2023,#2 Heating Oil,24,Dorr NHM,112.60,2.767140,311.58
,,05/25/2023,LIQUID PROPANE,15,BHF Main Bldg/2 Greenhouses,-325.00,1.877300,610.12 cr
,,05/26/2023,LIQUID PROPANE,31,Davis Village,120.50,1.311000,157.98
,,05/31/2023,LIQUID PROPANE,38,BHF New Greenhouse,103.80,1.311000,136.08
,,06/02/2023,#2 Heating Oil,17,Blair Tyson,461.40,2.731400,1260.28
,,06/07/2023,LIQUID PROPANE,31,Davis Village,200.00,1.262900,252.58
,,06/16/2023,LIQUID PROPANE,31,Davis Village,232.60,1.267300,294.77
,,06/22/2023,LIQUID PROPANE,14,171 Beech Hill Road,24.30,1.237300,30.07
,,06/22/2023,LIQUID PROPANE,38,BHF New Greenhouse,71.80,1.237300,88.84
,,07/03/2023,LIQUID PROPANE,31,Davis Village,269.10,1.206700,324.72
,,07/18/2023,LIQUID PROPANE,31,Davis Village,159.60,1.286400,205.31
,,07/28/2023,#2 Heating Oil,24,Dorr NHM,149.70,3.308400,495.27
,,08/03/2023,LIQUID PROPANE,14,171 Beech Hill Road,21.20,1.376400,29.18
,,08/09/2023,LIQUID PROPANE,31,Davis Village,238.30,1.393800,332.12
,,08/11/2023,#2 Heating Oil,17,Blair Tyson,322.50,3.540300,1141.74
,,08/17/2023,#2 Heating Oil,11,Kaelber,1250.00,3.377100,4221.34
,,08/23/2023,LIQUID PROPANE,37,Turrets Annex,181.00,1.393800,252.27
,,08/28/2023,LIQUID PROPANE,31,Davis Village,215.80,1.393800,300.78
,,09/14/2023,LIQUID PROPANE,14,171 Beech Hill Road,24.40,1.573200,38.39
,,09/16/2023,#2 Heating Oil,3,Seafox,435.40,2.846300,1239.28
,,09/15/2023,LIQUID PROPANE,31,Davis Village,222.00,1.573200,349.25
,,09/18/2023,LIQUID PROPANE,9,Pottery Studio,3.00,1.573200,4.72
,,09/20/2023,LIQUID PROPANE,7,Kaelber,297.80,1.573200,468.50
,,09/20/2023,LIQUID PROPANE,8,Arts & Sci + Gates,899.40,1.573200,1414.94
,,09/22/2023,#2 Heating Oil,24,Dorr NHM,172.10,2.846300,489.85
,,09/25/2023,LIQUID PROPANE,31,Davis Village,205.50,1.573200,323.29
,,09/29/2023,#2 Heating Oil,29,Studio 5+6,100.00,2.846300,284.63
,,10/06/2023,#2 Heating Oil,21,Davis Center,126.10,2.846300,358.92
,,10/06/2023,#2 Heating Oil,29,Studio 5+6,129.30,2.846300,368.03
,,10/06/2023,LIQUID PROPANE,31,Davis Village,185.20,1.573200,291.36
,,10/10/2023,#2 Heating Oil,3,Seafox,86.00,2.846300,244.78
,,10/12/2023,#2 Heating Oil,24,Dorr NHM,67.20,2.846300,191.27
,,10/13/2023,LIQUID PROPANE,31,Davis Village,178.50,1.573200,280.82
,,10/20/2023,#2 Heating Oil,17,Blair Tyson,272.00,2.846300,774.19
,,10/20/2023,LIQUID PROPANE,31,Davis Village,183.80,1.573200,289.15
,,10/26/2023,LIQUID PROPANE,14,171 Beech Hill Road,23.10,1.573200,36.34
,,10/27/2023,LIQUID PROPANE,31,Davis Village,84.30,1.573200,132.62
,,10/27/2023,LIQUID PROPANE,35,B&G,29.40,1.573200,46.25
,,10/30/2023,#2 Heating Oil,24,Dorr NHM,104.50,2.846300,297.44
,,11/01/2023,#2 Heating Oil,5,Turrets,33.90,2.846300,96.49
,,11/01/2023,LIQUID PROPANE,31,Davis Village,214.60,1.573200,337.61
,,11/06/2023,#2 Heating Oil,3,Seafox,160.40,2.846300,456.55
,,11/06/2023,LIQUID PROPANE,8,Arts & Sci + Gates,1106.30,1.573200,1740.43
,,11/06/2023,LIQUID PROPANE,10,Hatchery,7.60,1.573200,11.96
,,11/06/2023,#2 Heating Oil,21,Davis Center,162.50,2.846300,462.52
,,11/06/2023,LIQUID PROPANE,37,Turrets Annex,198.50,1.573200,312.28
,,11/10/2023,LIQUID PROPANE,35,B&G,55.40,1.573200,87.16
,,11/10/2023,#2 Heating Oil,45,18B Norris Ave,100.00,2.846300,284.63
,,11/13/2023,#2 Heating Oil,24,Dorr NHM,160.70,2.846300,457.40
,,11/17/2023,#2 Heating Oil,3,Seafox,102.80,2.846300,292.60
,,11/17/2023,#2 Heating Oil,11,Kaelber,1000.00,2.846300,2846.30
,,11/20/2023,#2 Heating Oil,24,Dorr NHM,75.60,2.846300,215.18
,,11/24/2023,LIQUID PROPANE,8,Arts & Sci + Gates,1048.60,1.573200,1649.66
,,11/24/2024,#2 Heating Oil,17,Blair Tyson,295.80,2.846300,841.94
,,11/27/2023,#2 Heating Oil,5,Turrets,222.10,2.846300,632.16
,,11/29/2023,#2 Heating Oil,21,Davis Center,267.80,2.846300,762.24
,,11/29/2023,#2 Heating Oil,24,Dorr NHM,132.60,2.846300,377.42
,,11/29/2023,LIQUID PROPANE,35,B&G,68.70,1.573200,108.08
,,11/29/2023,LIQUID PROPANE,37,Turrets Annex,178.20,1.573200,280.34
,,12/1/2023,LIQUID PROPANE,31,Davis Village,171.80,1.573200,270.28
,,12/6/2023,#2 Heating Oil,29,Studio 5+6,60.40,2.846300,171.92
,,12/7/2023,LIQUID PROPANE,32,BHF Farm House,2.60,1.573200,4.09
,,12/7/2023,LIQUID PROPANE,14,171 Beech Hill Road,34.40,1.573200,54.12
,,12/7/2023,#2 Heating Oil,3,Seafox,275.60,2.846300,784.44
,,12/8/2023,LIQUID PROPANE,41,14 Norris Ave,191.80,1.573200,301.74
,,12/8/2023,#2 Heating Oil,24,Dorr NHM,145.40,2.846300,413.85
,,12/8/2023,LIQUID PROPANE,8,Arts & Sci + Gates,1222.00,1.573200,1922.45
,,12/11/2023,LIQUID PROPANE,35,B&G,65.20,1.573200,102.57
,,12/13/2023,#2 Heating Oil,17,Blair Tyson,652.60,2.846300,1.857.5
,,12/13/2023,#2 Heating Oil,17,Blair Tyson,279.80,2.846300,796.39
,,12/18/2023,#2 Heating Oil,21,Davis Center,248.40,2.846300,707.02
,,12/20/2023,#2 Heating Oil,17,Blair Tyson,111.50,2.846300,317.36
,,12/20/2023,#2 Heating Oil,24,Dorr NHM,161.80,2.846300,460.53
,,12/20/2023,LIQUID PROPANE,35,B&G,65.10,1.573200,102.42
,,12/21/2023,LIQUID PROPANE,36,Greenhouse,192.00,1.573200,302.05
,,12/22/23,#2 Heating Oil,3,Seafox,193.00,2.846300,549.34
,,12/22/2023,LIQUID PROPANE,8,Arts & Sci + Gates,1027.00,1.573200,1615.68
,,12/26/2023,#2 Heating Oil,5,Turrets,289.20,2.846300,823.15
,,12/27/2023,#2 Heating Oil,24,Dorr NHM,115.80,2.846300,329.60
,,12/28/23,LIQUID PROPANE,36,Greenhouse,9.90,1.573200,15.57
,,12/29/2023,#2 Heating Oil,17,Blair Tyson,286.00,2.846300,814.04
,,12/29/2023,LIQUID PROPANE,37,Turrets Annex,224.30,1.573200,352.87
,,12/29/23,LIQUID PROPANE,35,B&G,52.30,1.573200,82.28
,,01/05/24,LIQUID PROPANE,8,Arts & Sci + Gates,845.50,1.573200,1330.14
,,01/05/24,#2 Heating Oil,21,Davis Center,264.30,2.846300,752.28
,,01/05/24,#2 Heating Oil,24,Dorr NHM,150.60,2.846300,428.65
,,01/05/24,LIQUID PROPANE,35,B&G,58.50,1.573200,92.03
,,1/8/24,LIQUID PROPANE,9,Pottery Studio,17.50,1.573200,27.53
,,1/9/24,#2 Heating Oil,17,Blair Tyson,229.60,2.846300,653.51
,,01/09/2024,#2 Heating Oil,17,Blair Tyson,100.80,2.846300,286.91
,,01/10/2024,#2 Heating Oil,3,Seafox,276.80,2.846300,787.86
,,01/12/2024,LIQUID PROPANE,7,Kaelber,257.10,1.573200,404.47
,,01/12/2024,#2 Heating Oil,11,Kaelber,1142.70,3.123300,3568.95
,,01/12/2024,#2 Heating Oil,11,Kaelber,936.60,2.846300,2665.84
,,01/12/2024,LIQUID PROPANE,35,B&G,59.80,1.573200,94.08
,,01/15/2024,#2 Heating Oil,24,Dorr NHM,168.50,3.121300,525.93
,,01/18/2024,LIQUID PROPANE,14,171 Beech Hill Road,13.00,1.573200,20.45
,,01/19/2024,LIQUID PROPANE,35,B&G,52.80,1.573200,83.06
,,01/22/2024,#2 Heating Oil,5,Turrets,349.40,3.099900,1083.10
,,01/22/2024,#2 Heating Oil,17,Blair Tyson,413.50,3.099900,1281.80
,,01/23/2024,#2 Heating Oil,21,Davis Center,368.60,3.133800,1155.11
,,01/24/2024,LIQUID PROPANE,8,Arts & Sci + Gates,1000.40,1.573200,1573.83
,,01/24/2024,#2 Heating Oil,24,Dorr NHM,192.20,3.134100,602.37
,,01/24/2024,LIQUID PROPANE,37,Turrets Annex,272.60,1.573200,428.85
,,01/27/2024,#2 Heating Oil,3,Seafox,251.10,3.301200,828.93
,,01/27/2024,LIQUID PROPANE,35,B&G,62.50,1.573200,98.33
,,01/29/2024,#2 Heating Oil,29,Studio 5+6,43.50,3.301100,143.60
,,01/29/2024,LIQUID PROPANE,31,Davis Village,274.10,1.573200,431.21
,,02/01/2024,#2 Heating Oil,24,Dorr NHM,142.50,3.280500,467.47
,,02/02/2024,#2 Heating Oil,17,Blair Tyson,169.90,3.185700,541.25
,,02/05/2024,LIQUID PROPANE,35,B&G,71.80,1.573300,112.96
,,02/07/2024,LIQUID PROPANE,8,Arts & Sci + Gates,410.50,1.805100,740.99
,,02/07/2024,LIQUID PROPANE,8,Arts & Sci + Gates,541.70,1.573200,852.20
,,02/07/2024,#2 Heating Oil,21,Davis Center,285.10,3.218400,917.57
,,02/09/2024,#2 Heating Oil,24,Dorr NHM,140.40,3.364000,472.31
,,02/09/2024,#2 Heating Oil,5,Turrets,246.00,3.364000,827.55
,,02/09/2024,#2 Heating Oil,3,Seafox,208.60,3.364000,701.73
,,02/14/2024,LIQUID PROPANE,37,Turrets Annex,216.90,1.823200,395.46
,,02/14/2024,LIQUID PROPANE,35,B&G,66.90,1.823200,121.97
,,02/16/2024,#2 Heating Oil,17,Blair Tyson,266.70,3.291900,877.95
,,02/16/2024,#2 Heating Oil,24,Dorr NHM,106.90,3.292000,351.91
,,02/21/2024,LIQUID PROPANE,35,B&G,53.50,1.802600,96.44
,,02/23/2024,#2 Heating Oil,21,Davis Center,275.60,3.234000,891.28
,,02/23/2024,#2 Heating Oil,24,Dorr NHM,132.60,3.233900,428.82
,,02/26/2024,LIQUID PROPANE,8,Arts & Sci + Gates,505.30,1.757000,887.80
,,02/26/2024,LIQUID PROPANE,8,Arts & Sci + Gates,506.20,1.757000,889.38
